Year,Collocate,MI Score,Context,File,Directory
1845,this,3.07,acting alone. This fact evidently proves that,rstl_1845_0011.txt,txt_rstl
1845,this,3.07,"knowledge of this fact is illus- trative,",rstl_1845_0002.txt,txt_rstl
1845,this,3.07,"in what this fact consists, together with",rstl_1845_0013.txt,txt_rstl
1845,this,3.07,"memoir, explain this fact sufficiently clearly. Comparing,",rstl_1845_0012.txt,txt_rstl
1846,that,3.5,beyond question the fact that the direction,rstl_1846_0018.txt,txt_rstl
1846,that,3.5,it is a fact that the structure,rstl_1846_0013.txt,txt_rstl
1846,that,3.5,in HP. In fact that curve that,rstl_1846_0027.txt,txt_rstl
1846,that,3.5,and also the fact that at certain,rstl_1846_0004.txt,txt_rstl
1846,that,3.5,impressed by the fact that blood was,rstl_1846_0003.txt,txt_rstl
1846,that,3.5,states the striking fact that he had,rstl_1846_0003.txt,txt_rstl
1846,remarkable,4.99,"s0 remarkable a fact in Physical Geography,",rstl_1846_0018.txt,txt_rstl
1846,that,3.5,with the ascertained fact that the centre,rstl_1846_0014.txt,txt_rstl
1846,remarkable,4.99,"shrined, is a fact not less remarkable",rstl_1846_0024.txt,txt_rstl
1846,that,3.5,"moment that the fact was known, that",rstl_1846_0018.txt,txt_rstl
1846,that,3.5,it be a fact that during the,rstl_1846_0012.txt,txt_rstl
1846,that,3.5,indigo*. From that fact I inferred at,rstl_1846_0012.txt,txt_rstl
1846,that,3.5,and from the fact that the fibres,rstl_1846_0027.txt,txt_rstl
1846,that,3.5,it be a fact that the chemical,rstl_1846_0012.txt,txt_rstl
1846,this,3.0,were flaccid. This fact rendered it unnecessary,rstl_1846_0027.txt,txt_rstl
1846,this,3.0,frog. Of this fact 1 have been,rstl_1846_0026.txt,txt_rstl
1846,that,3.5,that the mere fact of joining the,rstl_1846_0008.txt,txt_rstl
1846,that,3.5,"certainty regarding that fact is im- portant,",rstl_1846_0012.txt,txt_rstl
1846,this,3.0,This arises in fact from the comparative,rstl_1846_0015.txt,txt_rstl
1846,this,3.0,the inverse. This fact appeared to me,rstl_1846_0026.txt,txt_rstl
1846,that,3.5,it being a fact that during the,rstl_1846_0012.txt,txt_rstl
1847,that,3.5,the gymnotus the fact that the strongest,rstl_1847_0014.txt,txt_rstl
1847,that,3.5,inferred from the fact that no significant,rstl_1847_0005.txt,txt_rstl
1847,that,3.5,shown * The fact that October corresponds,rstl_1847_0006.txt,txt_rstl
1847,that,3.5,from the above fact that the two,rstl_1847_0013.txt,txt_rstl
1847,that,3.5,well illustrates a fact that has been,rstl_1847_0008.txt,txt_rstl
1847,that,3.5,perceived that the fact I have just,rstl_1847_0004.txt,txt_rstl
1847,that,3.5,"argument, that the fact of the sun's",rstl_1847_0009.txt,txt_rstl
1847,that,3.5,manifest that the fact of proper motions,rstl_1847_0009.txt,txt_rstl
1847,that,3.5,nor from the fact that the electrical,rstl_1847_0002.txt,txt_rstl
1848,in,3.01,to be in fact composed of two,rstl_1848_0015.txt,txt_rstl
1848,that,3.46,the ob- served fact that the definition,rstl_1848_0016.txt,txt_rstl
1848,that,3.46,be found in fact that the sign,rstl_1848_0016.txt,txt_rstl
1848,that,3.46,certainly a strange fact that the presence,rstl_1848_0010.txt,txt_rstl
1848,that,3.46,"this phenomenon, the fact that having placed",rstl_1848_0018.txt,txt_rstl
1848,that,3.46,afterwards that this fact had already been,rstl_1848_0018.txt,txt_rstl
1848,that,3.46,"still greater. The fact is, that in",rstl_1848_0001.txt,txt_rstl
1848,that,3.46,that the same fact extends oyer the,rstl_1848_0001.txt,txt_rstl
1848,in,3.01,be found in fact that the sign,rstl_1848_0016.txt,txt_rstl
1848,in,3.01,factor z””. In fact the solution of,rstl_1848_0002.txt,txt_rstl
1848,in,3.01,this is in fact the solution. The,rstl_1848_0002.txt,txt_rstl
1848,in,3.01,"best way, in fact the only way,",rstl_1848_0004.txt,txt_rstl
1848,in,3.01,"still greater. The fact is, that in",rstl_1848_0001.txt,txt_rstl
1848,in,3.01,but would in fact vanish. After this,rstl_1848_0001.txt,txt_rstl
1848,in,3.01,is usnal in fact to speak of,rstl_1848_0016.txt,txt_rstl
1848,in,3.01,"explanation, and in fact to offer it",rstl_1848_0016.txt,txt_rstl
1849,that,3.5,proved by the fact that it is,rstl_1849_0018.txt,txt_rstl
1849,that,3.5,regard to the fact that the neural,rstl_1849_0011.txt,txt_rstl
1849,that,3.5,consider that this fact in itself proves,rstl_1849_0006.txt,txt_rstl
1849,that,3.5,"erroneous, from the fact that all the",rstl_1849_0015.txt,txt_rstl
1849,that,3.5,consistent with the fact that variation of,rstl_1849_0002.txt,txt_rstl
1849,this,3.06,consider that this fact in itself proves,rstl_1849_0006.txt,txt_rstl
1849,in,3.02,gyrophoric acid. In fact the acid in,rstl_1849_0020.txt,txt_rstl
1849,this,3.06,: this in fact is nearly the,rstl_1849_0009.txt,txt_rstl
1849,in,3.02,pedicle is in fact a mere process,rstl_1849_0022.txt,txt_rstl
1849,in,3.02,"yield are in fact only one compound,",rstl_1849_0020.txt,txt_rstl
1849,in,3.02,"and are in fact lecanoric ether, as",rstl_1849_0020.txt,txt_rstl
1849,this,3.06,only mention the fact in this place,rstl_1849_0006.txt,txt_rstl
1849,in,3.02,notice of the fact in the Annals,rstl_1849_0018.txt,txt_rstl
1849,that,3.5,weakened from the fact that we possess,rstl_1849_0020.txt,txt_rstl
1849,in,3.02,"mistaken in the fact 80 repeatedly observed,",rstl_1849_0018.txt,txt_rstl
1849,this,3.06,length. Taking this fact in connection with,rstl_1849_0006.txt,txt_rstl
1849,in,3.02,It is in fact *' Annales des,rstl_1849_0022.txt,txt_rstl
1849,in,3.02,length. Taking this fact in connection with,rstl_1849_0006.txt,txt_rstl
1849,in,3.02,I have in fact procured an acid,rstl_1849_0008.txt,txt_rstl
1849,in,3.02,"action, and in fact only occurred when",rstl_1849_0024.txt,txt_rstl
1849,in,3.02,oxide is in fact readily absorbed by,rstl_1849_0024.txt,txt_rstl
1849,in,3.02,precipitated. But in fact there are no,rstl_1849_0024.txt,txt_rstl
1849,in,3.02,consider that this fact in itself proves,rstl_1849_0006.txt,txt_rstl
1849,in,3.02,Iguanodon; being in fact one of the,rstl_1849_0015.txt,txt_rstl
1849,in,3.02,experiment. One important fact was observyed in,rstl_1849_0024.txt,txt_rstl
1849,in,3.02,is due in fact to a multitude,rstl_1849_0022.txt,txt_rstl
1849,in,3.02,question ; in fact I know of,rstl_1849_0009.txt,txt_rstl
1849,in,3.02,: this in fact is nearly the,rstl_1849_0009.txt,txt_rstl
1849,in,3.02,crystals could in fact become magnetized in,rstl_1849_0002.txt,txt_rstl
1849,in,3.02,"32, did in fact correspond to a",rstl_1849_0012.txt,txt_rstl
1849,in,3.02,foxsils are in fact one of the,rstl_1849_0015.txt,txt_rstl
1849,in,3.02,only mention the fact in this place,rstl_1849_0006.txt,txt_rstl
1850,that,3.53,a very similar fact to that distribution,rstl_1850_0038.txt,txt_rstl
1850,that,3.53,depend upon the fact that the par-,rstl_1850_0038.txt,txt_rstl
1850,that,3.53,shown by the fact that the particles,rstl_1850_0038.txt,txt_rstl
1850,that,3.53,due to the fact that the chlorine,rstl_1850_0038.txt,txt_rstl
1850,that,3.53,"like manner, the fact that many of",rstl_1850_0037.txt,txt_rstl
1850,that,3.53,"alteration. Hence, the fact that the electric",rstl_1850_0037.txt,txt_rstl
1850,that,3.53,"bright stars, in fact that they are",rstl_1850_0026.txt,txt_rstl
1850,that,3.53,"striped variety, in fact that they correspond",rstl_1850_0027.txt,txt_rstl
1850,that,3.53,proved by the fact that many of,rstl_1850_0034.txt,txt_rstl
1850,that,3.53,also by the fact that Poacxxporey had,rstl_1850_0038.txt,txt_rstl
1850,that,3.53,; and every fact which indicates that,rstl_1850_0037.txt,txt_rstl
1850,that,3.53,implied in the fact that she does,rstl_1850_0031.txt,txt_rstl
1850,in,3.05,to be the fact in regard to,rstl_1850_0037.txt,txt_rstl
1850,that,3.53,that theory and fact are plainly at,rstl_1850_0038.txt,txt_rstl
1850,in,3.05,"striped variety, in fact that they correspond",rstl_1850_0027.txt,txt_rstl
1850,in,3.05,average. The same fact was stated in,rstl_1850_0034.txt,txt_rstl
1850,that,3.53,$0 that in fact the maximum daily,rstl_1850_0016.txt,txt_rstl
1850,that,3.53,respecting them. The fact that the relations,rstl_1850_0001.txt,txt_rstl
1850,that,3.53,comparison with the fact that it is,rstl_1850_0007.txt,txt_rstl
1850,that,3.53,of the remarkable fact that * equal,rstl_1850_0004.txt,txt_rstl
1850,that,3.53,much greater in fact than that calculation,rstl_1850_0013.txt,txt_rstl
1850,that,3.53,"prisms, by the fact that each prism",rstl_1850_0015.txt,txt_rstl
1850,that,3.53,that the one fact is a chemical,rstl_1850_0038.txt,txt_rstl
1850,that,3.53,I announced the fact that © heat,rstl_1850_0004.txt,txt_rstl
1850,in,3.05,"bright stars, in fact that they are",rstl_1850_0026.txt,txt_rstl
1850,that,3.53,This is that fact for which it,rstl_1850_0038.txt,txt_rstl
1850,in,3.05,"in 1845 that fact was overlooked, and",rstl_1850_0026.txt,txt_rstl
1850,that,3.53,"in 1845 that fact was overlooked, and",rstl_1850_0026.txt,txt_rstl
1850,in,3.05,"cells, being in fact part of them",rstl_1850_0009.txt,txt_rstl
1850,in,3.05,"useful, and in fact indispensable for many",rstl_1850_0036.txt,txt_rstl
1850,in,3.05,"triangle (which in fact is double riveting),",rstl_1850_0036.txt,txt_rstl
1850,in,3.05,than the similar fact observed in the,rstl_1850_0038.txt,txt_rstl
1850,in,3.05,"which was in fact the silver reduced,",rstl_1850_0038.txt,txt_rstl
1850,in,3.05,"explanations of this fact is, in my",rstl_1850_0038.txt,txt_rstl
1850,in,3.05,being the corresponding fact in the decomposition,rstl_1850_0038.txt,txt_rstl
1850,in,3.05,conception of the fact is given in,rstl_1850_0038.txt,txt_rstl
1850,in,3.05,former memoir*. In fact it is now,rstl_1850_0019.txt,txt_rstl
1850,in,3.05,implied in the fact that she does,rstl_1850_0031.txt,txt_rstl
1850,in,3.05,This is in fact no other than,rstl_1850_0020.txt,txt_rstl
1850,in,3.05,is probably in fact (as is given,rstl_1850_0038.txt,txt_rstl
1850,in,3.05,results express in fact the nearest integers,rstl_1850_0020.txt,txt_rstl
1850,in,3.05,"methylamylaniline being in fact C,, Hjy N",rstl_1850_0006.txt,txt_rstl
1850,in,3.05,; and in fact the current ceases,rstl_1850_0015.txt,txt_rstl
1850,in,3.05,we had in fact crossed the meridian,rstl_1850_0010.txt,txt_rstl
1850,in,3.05,There are in fact now formed the,rstl_1850_0009.txt,txt_rstl
1850,in,3.05,is explained the fact (apparent in the,rstl_1850_0031.txt,txt_rstl
1850,in,3.05,"Bombay, commencing in fact on the coast",rstl_1850_0016.txt,txt_rstl
1850,in,3.05,$0 that in fact the maximum daily,rstl_1850_0016.txt,txt_rstl
1850,in,3.05,"the object, in fact everything soluble, Diffusion",rstl_1850_0001.txt,txt_rstl
1850,in,3.05,"well with the fact that, in hemiplegia,",rstl_1850_0037.txt,txt_rstl
1850,in,3.05,"express = the fact in another form,",rstl_1850_0007.txt,txt_rstl
1850,in,3.05,having been in fact sufficiently established by,rstl_1850_0006.txt,txt_rstl
1850,in,3.05,much greater in fact than that calculation,rstl_1850_0013.txt,txt_rstl
1850,in,3.05,experiment (2681.) in fact confirms snch a,rstl_1850_0008.txt,txt_rstl
1850,in,3.05,"considerable, constituting in fact an ex- tensive",rstl_1850_0003.txt,txt_rstl
1850,in,3.05,"time, till in fact the quantity diffused",rstl_1850_0001.txt,txt_rstl
1851,that,3.51,pointed out the fact that the ossified,rstl_1851_0033.txt,txt_rstl
1851,that,3.51,"propor- tions, in fact 80 soluble that",rstl_1851_0017.txt,txt_rstl
1851,that,3.51,given magnet. The fact that the quantity,rstl_1851_0002.txt,txt_rstl
1851,that,3.51,the un- doubted fact that all these,rstl_1851_0033.txt,txt_rstl
1851,that,3.51,"a Lepidosteus. The fact is, that though",rstl_1851_0033.txt,txt_rstl
1851,that,3.51,diminished by the fact that whilst one,rstl_1851_0026.txt,txt_rstl
1851,that,3.51,partly from the fact that = it,rstl_1851_0033.txt,txt_rstl
1851,that,3.51,proved by the fact that far more,rstl_1851_0021.txt,txt_rstl
1851,that,3.51,based on the fact that it might,rstl_1851_0008.txt,txt_rstl
1851,that,3.51,"them, and in fact that they both",rstl_1851_0034.txt,txt_rstl
1851,that,3.51,80 that in fact the inner faces,rstl_1851_0004.txt,txt_rstl
1851,that,3.51,pointed out the fact that two distinet,rstl_1851_0033.txt,txt_rstl
1851,that,3.51,is a well-known fact that the madder,rstl_1851_0021.txt,txt_rstl
1851,that,3.51,chiefly to the fact that the greater,rstl_1851_0011.txt,txt_rstl
1851,that,3.51,"in hybrids, a fact that has since",rstl_1851_0011.txt,txt_rstl
1851,in,3.14,"antogenous, consisting in fact of two distinct,",rstl_1851_0035.txt,txt_rstl
1851,in,3.14,tube is in fact merely a diverticulum,rstl_1851_0027.txt,txt_rstl
1851,in,3.14,"them, and in fact that they both",rstl_1851_0034.txt,txt_rstl
1851,that,3.51,port from the fact that the liquor,rstl_1851_0011.txt,txt_rstl
1851,that,3.51,certainty by the fact that the spermatozoa,rstl_1851_0011.txt,txt_rstl
1851,that,3.51,view by the fact that the jelly-like,rstl_1851_0011.txt,txt_rstl
1851,that,3.51,both in the fact that in the,rstl_1851_0011.txt,txt_rstl
1851,that,3.51,"that saving the fact noticed, of having",rstl_1851_0011.txt,txt_rstl
1851,that,3.51,"yelk,—first, from the fact that the vesicle",rstl_1851_0011.txt,txt_rstl
1851,that,3.51,only the general fact that the diameter,rstl_1851_0011.txt,txt_rstl
1851,in,3.14,"time, and in fact most of the",rstl_1851_0021.txt,txt_rstl
1851,that,3.51,chiefly on the fact that in some,rstl_1851_0011.txt,txt_rstl
1851,in,3.14,we calculate in fact what is the,rstl_1851_0005.txt,txt_rstl
1851,that,3.51,independent of the fact that the germinal,rstl_1851_0011.txt,txt_rstl
1851,in,3.14,and is in fact devoid of any,rstl_1851_0021.txt,txt_rstl
1851,in,3.14,ascertainment of the fact in the negative,rstl_1851_0011.txt,txt_rstl
1851,in,3.14,This was in fact the first process,rstl_1851_0017.txt,txt_rstl
1851,in,3.14,the alkali-metals. In fact the molecular group,rstl_1851_0017.txt,txt_rstl
1851,in,3.14,original compound. In fact this recombination takes,rstl_1851_0017.txt,txt_rstl
1851,in,3.14,"to is in fact almost eliminated, and",rstl_1851_0007.txt,txt_rstl
1851,in,3.14,observed is in fact constituted by two,rstl_1851_0007.txt,txt_rstl
1851,in,3.14,"It is in fact an osseous cylinder,",rstl_1851_0033.txt,txt_rstl
1851,in,3.14,It is in fact a rudi- EZ,rstl_1851_0033.txt,txt_rstl
1851,in,3.14,"coalesced, forming in fact the inferior surface",rstl_1851_0033.txt,txt_rstl
1851,in,3.14,acetic acid. In fact it nearly approaches,rstl_1851_0021.txt,txt_rstl
1851,in,3.14,more $0 in fact than any of,rstl_1851_0021.txt,txt_rstl
1851,in,3.14,the Pike. In fact it may be,rstl_1851_0033.txt,txt_rstl
1851,in,3.14,the air. In fact it is difficult,rstl_1851_0017.txt,txt_rstl
1851,in,3.14,it is in fact sufficient to dissolve,rstl_1851_0017.txt,txt_rstl
1851,in,3.14,"iodide*, which in fact resembles in its",rstl_1851_0017.txt,txt_rstl
1851,in,3.14,"purpurine is in fact no distinct snbstance,",rstl_1851_0021.txt,txt_rstl
1851,in,3.14,"one exceedingly interesting fact in this experiment,—it",rstl_1851_0011.txt,txt_rstl
1851,in,3.14,both in the fact that in the,rstl_1851_0011.txt,txt_rstl
1851,in,3.14,"propor- tions, in fact 80 soluble that",rstl_1851_0017.txt,txt_rstl
1851,in,3.14,chiefly on the fact that in some,rstl_1851_0011.txt,txt_rstl
1851,in,3.14,thus far the fact is in accord-,rstl_1851_0011.txt,txt_rstl
1851,in,3.14,The end in fact continues to go,rstl_1851_0006.txt,txt_rstl
1851,in,3.14,was repelled. In fact every case is,rstl_1851_0006.txt,txt_rstl
1851,in,3.14,"indifference, but in fact passed at the",rstl_1851_0006.txt,txt_rstl
1851,in,3.14,80 that in fact the inner faces,rstl_1851_0004.txt,txt_rstl
1851,in,3.14,it are in fact dependent upon other,rstl_1851_0004.txt,txt_rstl
1851,in,3.14,"in hybrids, a fact that has since",rstl_1851_0011.txt,txt_rstl
1851,in,3.14,evidenced in the fact of the yelk,rstl_1851_0011.txt,txt_rstl
1852,that,3.55,out beyond the fact that it was,rstl_1852_0005.txt,txt_rstl
1852,that,3.55,"moreover, by the fact that they are",rstl_1852_0017.txt,txt_rstl
1852,that,3.55,"fluid, in the fact that the corpuscles",rstl_1852_0024.txt,txt_rstl
1852,that,3.55,42 kh). The fact that the ovula,rstl_1852_0023.txt,txt_rstl
1852,that,3.55,arising from the fact that at certain,rstl_1852_0008.txt,txt_rstl
1852,in,3.19,liquified gases. In fact the difference is,rstl_1852_0007.txt,txt_rstl
1852,that,3.55,"Echinus, from the fact that these latter",rstl_1852_0024.txt,txt_rstl
1852,that,3.55,"4.v, and the fact that numerical coefficients",rstl_1852_0013.txt,txt_rstl
1852,in,3.19,true-blood ! This fact indicates in the,rstl_1852_0024.txt,txt_rstl
1852,in,3.19,is perpendicular. In fact it is not,rstl_1852_0021.txt,txt_rstl
1852,in,3.19,in which the fact of the penetration,rstl_1852_0023.txt,txt_rstl
1852,in,3.19,but are in fact its chief components.,rstl_1852_0018.txt,txt_rstl
1852,in,3.19,with the interesting fact announced in this,rstl_1852_0024.txt,txt_rstl
1852,in,3.19,branch. In this fact is seen a,rstl_1852_0024.txt,txt_rstl
1852,in,3.19,"fluid, in the fact that the corpuscles",rstl_1852_0024.txt,txt_rstl
1852,that,3.55,"7, and the fact that T is",rstl_1852_0013.txt,txt_rstl
1852,in,3.19,families. In this fact they exhibit a,rstl_1852_0024.txt,txt_rstl
1852,in,3.19,"main difference, in fact the only one,",rstl_1852_0017.txt,txt_rstl
1852,that,3.55,proved by the fact that they become,rstl_1852_0023.txt,txt_rstl
1852,in,3.19,of the analytical fact observed in this,rstl_1852_0019.txt,txt_rstl
1852,that,3.55,Annelids by the fact that it is,rstl_1852_0024.txt,txt_rstl
1852,in,3.19,which was in fact performed at an,rstl_1852_0022.txt,txt_rstl
1852,in,3.19,is k=z(w—v)*. In fact 4(wtZ+wn+2) (5+m+Z)+(w—1Y (EC),rstl_1852_0015.txt,txt_rstl
1852,in,3.19,"it, and in fact ignoring such a",rstl_1852_0004.txt,txt_rstl
1852,in,3.19,reyersibility (being in fact precisely analogous to,rstl_1852_0006.txt,txt_rstl
1852,in,3.19,"it is in fact a closed curve,",rstl_1852_0019.txt,txt_rstl
1852,in,3.19,"'V, which in fact is the same",rstl_1852_0013.txt,txt_rstl
1852,in,3.19,particular plane; in fact «Xx « and,rstl_1852_0013.txt,txt_rstl
1852,in,3.19,; and in fact are conti- nuations,rstl_1852_0004.txt,txt_rstl
1852,in,3.19,"itself, which in fact was only adopted",rstl_1852_0022.txt,txt_rstl
